state_name,state_abbr,county_name,state_fips,county_fips
 Texas,TX,Grimes County,48,185
 Texas,TX,Guadalupe County,48,187
 Texas,TX,Hale County,48,189
 Texas,TX,Hall County,48,191
 Texas,TX,Hamilton County,48,193
 Texas,TX,Hansford County,48,195
 Texas,TX,Hardeman County,48,197
 Texas,TX,Hardin County,48,199
 Texas,TX,Harris County,48,201
 Texas,TX,Harrison County,48,203
 Texas,TX,Hartley County,48,205
 Texas,TX,Haskell County,48,207
 Texas,TX,Hays County,48,209
 Texas,TX,Hemphill County,48,211
 Texas,TX,Henderson County,48,213
 Texas,TX,Hidalgo County,48,215
 Texas,TX,Hill County,48,217
 Texas,TX,Hockley County,48,219
 Texas,TX,Hood County,48,221
 Texas,TX,Hopkins County,48,223
 Texas,TX,Houston County,48,225
 Texas,TX,Howard County,48,227
 Texas,TX,Hudspeth County,48,229
 Texas,TX,Hunt County,48,231
 Texas,TX,Hutchinson County,48,233
 Texas,TX,Irion County,48,235
 Texas,TX,Jack County,48,237
 Texas,TX,Jackson County,48,239
 Texas,TX,Jasper County,48,241
 Texas,TX,Jeff Davis County,48,243
 Texas,TX,Jefferson County,48,245
 Texas,TX,Jim Hogg County,48,247
 Texas,TX,Jim Wells County,48,249
 Texas,TX,Johnson County,48,251
 Texas,TX,Jones County,48,253
 Texas,TX,Karnes County,48,255
 Texas,TX,Kaufman County,48,257
 Texas,TX,Kendall County,48,259
 Texas,TX,Kenedy County,48,261
 Texas,TX,Kent County,48,263
 Texas,TX,Kerr County,48,265
 Texas,TX,Kimble County,48,267
 Texas,TX,King County,48,269
 Texas,TX,Kinney County,48,271
 Texas,TX,Kleberg County,48,273
 Texas,TX,Knox County,48,275
 Texas,TX,Lamar County,48,277
 Texas,TX,Lamb County,48,279
 Texas,TX,Lampasas County,48,281
 Texas,TX,La Salle County,48,283
 Texas,TX,Lavaca County,48,285
 Texas,TX,Lee County,48,287
 Texas,TX,Leon County,48,289
 Texas,TX,Liberty County,48,291
 Texas,TX,Limestone County,48,293
 Texas,TX,Lipscomb County,48,295
 Texas,TX,Live Oak County,48,297
 Texas,TX,Llano County,48,299
 Texas,TX,Loving County,48,301
 Texas,TX,Lubbock County,48,303
 Texas,TX,Lynn County,48,305
 Texas,TX,McCulloch County,48,307
 Texas,TX,McLennan County,48,309
 Texas,TX,McMullen County,48,311
 Texas,TX,Madison County,48,313
 Texas,TX,Marion County,48,315
 Texas,TX,Martin County,48,317
 Texas,TX,Mason County,48,319
 Texas,TX,Matagorda County,48,321
 Texas,TX,Maverick County,48,323
 Texas,TX,Medina County,48,325
 Texas,TX,Menard County,48,327
 Texas,TX,Midland County,48,329
 Texas,TX,Milam County,48,331
 Texas,TX,Mills County,48,333
 Texas,TX,Mitchell County,48,335
 Texas,TX,Montague County,48,337
 Texas,TX,Montgomery County,48,339
 Texas,TX,Moore County,48,341
 Texas,TX,Morris County,48,343
 Texas,TX,Motley County,48,345
 Texas,TX,Nacogdoches County,48,347
 Texas,TX,Navarro County,48,349
 Texas,TX,Newton County,48,351
 Texas,TX,Nolan County,48,353
 Texas,TX,Nueces County,48,355
 Texas,TX,Ochiltree County,48,357
 Texas,TX,Oldham County,48,359
 Texas,TX,Orange County,48,361
 Texas,TX,Palo Pinto County,48,363
 Texas,TX,Panola County,48,365
 Texas,TX,Parker County,48,367
 Texas,TX,Parmer County,48,369
 Texas,TX,Pecos County,48,371
 Texas,TX,Polk County,48,373
 Texas,TX,Potter County,48,375
 Texas,TX,Presidio County,48,377
 Texas,TX,Rains County,48,379
 Texas,TX,Randall County,48,381
 Texas,TX,Reagan County,48,383
 Texas,TX,Real County,48,385
 Texas,TX,Red River County,48,387
 Texas,TX,Reeves County,48,389
 Texas,TX,Refugio County,48,391
 Texas,TX,Roberts County,48,393
 Texas,TX,Robertson County,48,395
 Texas,TX,Rockwall County,48,397
 Texas,TX,Runnels County,48,399
 Texas,TX,Rusk County,48,401
 Texas,TX,Sabine County,48,403
 Texas,TX,San Augustine County,48,405
 Texas,TX,San Jacinto County,48,407
 Texas,TX,San Patricio County,48,409
 Texas,TX,San Saba County,48,411
 Texas,TX,Schleicher County,48,413
 Texas,TX,Scurry County,48,415
 Texas,TX,Shackelford County,48,417
 Texas,TX,Shelby County,48,419
 Texas,TX,Sherman County,48,421
 Texas,TX,Smith County,48,423
 Texas,TX,Somervell County,48,425
 Texas,TX,Starr County,48,427
 Texas,TX,Stephens County,48,429
 Texas,TX,Sterling County,48,431
 Texas,TX,Stonewall County,48,433
 Texas,TX,Sutton County,48,435
 Texas,TX,Swisher County,48,437
 Texas,TX,Tarrant County,48,439
 Texas,TX,Taylor County,48,441
 Texas,TX,Terrell County,48,443
 Texas,TX,Terry County,48,445
 Texas,TX,Throckmorton County,48,447
 Texas,TX,Titus County,48,449
 Texas,TX,Tom Green County,48,451
 Texas,TX,Travis County,48,453
 Texas,TX,Trinity County,48,455
 Texas,TX,Tyler County,48,457
 Texas,TX,Upshur County,48,459
 Texas,TX,Upton County,48,461
 Texas,TX,Uvalde County,48,463
 Texas,TX,Val Verde County,48,465
 Texas,TX,Van Zandt County,48,467
 Texas,TX,Victoria County,48,469
 Texas,TX,Walker County,48,471
 Texas,TX,Waller County,48,473
 Texas,TX,Ward County,48,475
 Texas,TX,Washington County,48,477
 Texas,TX,Webb County,48,479
 Texas,TX,Wharton County,48,481
 Texas,TX,Wheeler County,48,483
 Texas,TX,Wichita County,48,485
 Texas,TX,Wilbarger County,48,487
 Texas,TX,Willacy County,48,489
 Texas,TX,Williamson County,48,491
 Texas,TX,Wilson County,48,493
 Texas,TX,Winkler County,48,495
 Texas,TX,Wise County,48,497
 Texas,TX,Wood County,48,499
 Texas,TX,Yoakum County,48,501
 Texas,TX,Young County,48,503
 Texas,TX,Zapata County,48,505
 Texas,TX,Zavala County,48,507
 Utah,UT,Box Elder County,49,003
 Utah,UT,Cache County,49,005
 Utah,UT,Daggett County,49,009
 Utah,UT,Davis County,49,011
 Utah,UT,Emery County,49,015
 Utah,UT,Garfield County,49,017
 Utah,UT,Grand County,49,019
 Utah,UT,Iron County,49,021
 Utah,UT,Juab County,49,023
 Utah,UT,Kane County,49,025
 Utah,UT,Millard County,49,027
 Utah,UT,Morgan County,49,029
 Utah,UT,Piute County,49,031
 Utah,UT,Rich County,49,033
 Utah,UT,Salt Lake County,49,035
 Utah,UT,San Juan County,49,037
 Utah,UT,Sanpete County,49,039
 Utah,UT,Sevier County,49,041
 Utah,UT,Summit County,49,043
 Utah,UT,Tooele County,49,045
 Utah,UT,Uintah County,49,047
 Utah,UT,Utah County,49,049
 Utah,UT,Wasatch County,49,051
 Utah,UT,Washington County,49,053
 Utah,UT,Wayne County,49,055
 Utah,UT,Weber County,49,057
 Utah,UT,Beaver County,49,001
 Utah,UT,Carbon County,49,007
 Utah,UT,Duchesne County,49,013
 Utah,UT,Beaver County,49,001
 Utah,UT,Box Elder County,49,003
 Utah,UT,Cache County,49,005
 Utah,UT,Carbon County,49,007
 Utah,UT,Daggett County,49,009
 Utah,UT,Davis County,49,011
 Utah,UT,Duchesne County,49,013
 Utah,UT,Emery County,49,015
 Utah,UT,Garfield County,49,017
 Utah,UT,Grand County,49,019
 Utah,UT,Iron County,49,021
 Utah,UT,Juab County,49,023
 Utah,UT,Kane County,49,025
 Utah,UT,Millard County,49,027
 Utah,UT,Morgan County,49,029
 Utah,UT,Piute County,49,031
 Utah,UT,Rich County,49,033
 Utah,UT,Salt Lake County,49,035
 Utah,UT,San Juan County,49,037
 Utah,UT,Sanpete County,49,039
 Utah,UT,Sevier County,49,041
 Utah,UT,Summit County,49,043
 Utah,UT,Tooele County,49,045
 Utah,UT,Uintah County,49,047
 Utah,UT,Utah County,49,049
 Utah,UT,Wasatch County,49,051
 Utah,UT,Washington County,49,053
 Utah,UT,Wayne County,49,055
 Utah,UT,Weber County,49,057
 Utah,UT,Beaver County,49,001
 Utah,UT,Box Elder County,49,003
 Utah,UT,Cache County,49,005
 Utah,UT,Carbon County,49,007
 Utah,UT,Daggett County,49,009
 Utah,UT,Davis County,49,011
 Utah,UT,Duchesne County,49,013
 Utah,UT,Emery County,49,015
 Utah,UT,Garfield County,49,017
 Utah,UT,Grand County,49,019
 Utah,UT,Iron County,49,021
 Utah,UT,Juab County,49,023
 Utah,UT,Kane County,49,025
 Utah,UT,Millard County,49,027
 Utah,UT,Morgan County,49,029
 Utah,UT,Piute County,49,031
 Utah,UT,Rich County,49,033
 Utah,UT,Salt Lake County,49,035
 Utah,UT,San Juan County,49,037
 Utah,UT,Sanpete County,49,039
 Utah,UT,Sevier County,49,041
 Utah,UT,Summit County,49,043
 Utah,UT,Tooele County,49,045
 Utah,UT,Uintah County,49,047
 Utah,UT,Utah County,49,049
 Utah,UT,Wasatch County,49,051
 Utah,UT,Washington County,49,053
 Utah,UT,Wayne County,49,055
 Utah,UT,Weber County,49,057
 Vermont,VT,Bennington County,50,003
 Vermont,VT,Caledonia County,50,005
 Vermont,VT,Essex County,50,009
 Vermont,VT,Franklin County,50,011
 Vermont,VT,Lamoille County,50,015
 Vermont,VT,Orange County,50,017
 Vermont,VT,Rutland County,50,021
 Vermont,VT,Washington County,50,023
 Vermont,VT,Windsor County,50,027
 Vermont,VT,Addison County,50,001
 Vermont,VT,Chittenden County,50,007
 Vermont,VT,Grand Isle County,50,013
 Vermont,VT,Orleans County,50,019
 Vermont,VT,Windham County,50,025
 Vermont,VT,Addison County,50,001
 Vermont,VT,Bennington County,50,003
 Vermont,VT,Caledonia County,50,005
 Vermont,VT,Chittenden County,50,007
 Vermont,VT,Essex County,50,009
 Vermont,VT,Franklin County,50,011
 Vermont,VT,Grand Isle County,50,013
 Vermont,VT,Lamoille County,50,015
 Vermont,VT,Orange County,50,017
 Vermont,VT,Orleans County,50,019
 Vermont,VT,Rutland County,50,021
 Vermont,VT,Washington County,50,023
 Vermont,VT,Windham County,50,025
 Vermont,VT,Windsor County,50,027
 Vermont,VT,Addison County,50,001
 Vermont,VT,Bennington County,50,003
 Vermont,VT,Caledonia County,50,005
 Vermont,VT,Chittenden County,50,007
 Vermont,VT,Essex County,50,009
 Vermont,VT,Franklin County,50,011
 Vermont,VT,Grand Isle County,50,013
 Vermont,VT,Lamoille County,50,015
 Vermont,VT,Orange County,50,017
 Vermont,VT,Orleans County,50,019
 Vermont,VT,Rutland County,50,021
 Vermont,VT,Washington County,50,023
 Vermont,VT,Windham County,50,025
 Vermont,VT,Windsor County,50,027
 Virginia,VA,Accomack County,51,001
 Virginia,VA,Alleghany County,51,005
 Virginia,VA,Amelia County,51,007
 Virginia,VA,Appomattox County,51,011
 Virginia,VA,Arlington County,51,013
 Virginia,VA,Bath County,51,017
 Virginia,VA,Bedford County,51,019
 Virginia,VA,Botetourt County,51,023
 Virginia,VA,Brunswick County,51,025
 Virginia,VA,Buckingham County,51,029
 Virginia,VA,Campbell County,51,031
 Virginia,VA,Carroll County,51,035
 Virginia,VA,Charles City County,51,036
 Virginia,VA,Charlotte County,51,037
 Virginia,VA,Clarke County,51,043
 Virginia,VA,Craig County,51,045
 Virginia,VA,Cumberland County,51,049
 Virginia,VA,Dickenson County,51,051
 Virginia,VA,Essex County,51,057
 Virginia,VA,Fairfax County,51,059
 Virginia,VA,Floyd County,51,063
 Virginia,VA,Fluvanna County,51,065
 Virginia,VA,Frederick County,51,069
 Virginia,VA,Giles County,51,071
 Virginia,VA,Goochland County,51,075
 Virginia,VA,Grayson County,51,077
 Virginia,VA,Greensville County,51,081
 Virginia,VA,Halifax County,51,083
 Virginia,VA,Henrico County,51,087
 Virginia,VA,Henry County,51,089
 Virginia,VA,Isle of Wight County,51,093
 Virginia,VA,James City County,51,095
 Virginia,VA,King and Queen County,51,097
 Virginia,VA,King George County,51,099
 Virginia,VA,King William County,51,101
 Virginia,VA,Lancaster County,51,103
 Virginia,VA,Lee County,51,105
 Virginia,VA,Loudoun County,51,107
 Virginia,VA,Louisa County,51,109
 Virginia,VA,Lunenburg County,51,111
 Virginia,VA,Madison County,51,113
 Virginia,VA,Mathews County,51,115
 Virginia,VA,Mecklenburg County,51,117
 Virginia,VA,Middlesex County,51,119
 Virginia,VA,Montgomery County,51,121
 Virginia,VA,Nelson County,51,125
 Virginia,VA,New Kent County,51,127
 Virginia,VA,Northampton County,51,131
 Virginia,VA,Northumberland County,51,133
 Virginia,VA,Nottoway County,51,135
 Virginia,VA,Orange County,51,137
 Virginia,VA,Page County,51,139
 Virginia,VA,Patrick County,51,141
 Virginia,VA,Powhatan County,51,145
 Virginia,VA,Prince Edward County,51,147
 Virginia,VA,Prince George County,51,149
 Virginia,VA,Pulaski County,51,155
 Virginia,VA,Rappahannock County,51,157
 Virginia,VA,Roanoke County,51,161
 Virginia,VA,Rockbridge County,51,163
 Virginia,VA,Russell County,51,167
 Virginia,VA,Scott County,51,169
 Virginia,VA,Smyth County,51,173
 Virginia,VA,Southampton County,51,175
 Virginia,VA,Stafford County,51,179
 Virginia,VA,Surry County,51,181
 Virginia,VA,Tazewell County,51,185
 Virginia,VA,Warren County,51,187
 Virginia,VA,Westmoreland County,51,193
 Virginia,VA,Wise County,51,195
 Virginia,VA,York County,51,199
 Virginia,VA,Alexandria city,51,510
 Virginia,VA,Buena Vista city,51,530
 Virginia,VA,Charlottesville city,51,540
 Virginia,VA,Colonial Heights city,51,570
 Virginia,VA,Covington city,51,580
 Virginia,VA,Danville city,51,590
 Virginia,VA,Fairfax city,51,600
 Virginia,VA,Falls Church city,51,610
 Virginia,VA,Fredericksburg city,51,630
 Virginia,VA,Galax city,51,640
 Virginia,VA,Harrisonburg city,51,660
 Virginia,VA,Hopewell city,51,670
 Virginia,VA,Lynchburg city,51,680
 Virginia,VA,Manassas city,51,683
 Virginia,VA,Martinsville city,51,690
 Virginia,VA,Newport News city,51,700
 Virginia,VA,Norton city,51,720
 Virginia,VA,Petersburg city,51,730
 Virginia,VA,Portsmouth city,51,740
 Virginia,VA,Radford city,51,750
 Virginia,VA,Roanoke city,51,770
 Virginia,VA,Salem city,51,775
 Virginia,VA,Staunton city,51,790
 Virginia,VA,Suffolk city,51,800
 Virginia,VA,Virginia Beach city,51,810
 Virginia,VA,Waynesboro city,51,820
 Virginia,VA,Williamsburg city,51,830
 Virginia,VA,Winchester city,51,840
 Virginia,VA,Albemarle County,51,003
 Virginia,VA,Amherst County,51,009
 Virginia,VA,Augusta County,51,015
 Virginia,VA,Bland County,51,021
 Virginia,VA,Buchanan County,51,027
 Virginia,VA,Caroline County,51,033
 Virginia,VA,Chesterfield County,51,041
 Virginia,VA,Culpeper County,51,047
 Virginia,VA,Dinwiddie County,51,053
 Virginia,VA,Fauquier County,51,061
 Virginia,VA,Franklin County,51,067
 Virginia,VA,Gloucester County,51,073
 Virginia,VA,Greene County,51,079
 Virginia,VA,Hanover County,51,085
 Virginia,VA,Highland County,51,091
 Virginia,VA,Pittsylvania County,51,143
 Virginia,VA,Prince William County,51,153
 Virginia,VA,Richmond County,51,159
 Virginia,VA,Rockingham County,51,165
 Virginia,VA,Shenandoah County,51,171
 Virginia,VA,Spotsylvania County,51,177
 Virginia,VA,Sussex County,51,183
 Virginia,VA,Washington County,51,191
 Virginia,VA,Wythe County,51,197
 Virginia,VA,Bristol city,51,520
 Virginia,VA,Chesapeake city,51,550
 Virginia,VA,Emporia city,51,595
 Virginia,VA,Franklin city,51,620
 Virginia,VA,Hampton city,51,650
 Virginia,VA,Lexington city,51,678
 Virginia,VA,Manassas Park city,51,685
 Virginia,VA,Norfolk city,51,710
 Virginia,VA,Poquoson city,51,735
 Virginia,VA,Richmond city,51,760
 Virginia,VA,Accomack County,51,001
 Virginia,VA,Albemarle County,51,003
 Virginia,VA,Alleghany County,51,005
 Virginia,VA,Amelia County,51,007
 Virginia,VA,Amherst County,51,009
 Virginia,VA,Appomattox County,51,011
 Virginia,VA,Arlington County,51,013
 Virginia,VA,Augusta County,51,015
 Virginia,VA,Bath County,51,017
 Virginia,VA,Bedford County,51,019
 Virginia,VA,Bland County,51,021
 Virginia,VA,Botetourt County,51,023
 Virginia,VA,Brunswick County,51,025
 Virginia,VA,Buchanan County,51,027
 Virginia,VA,Buckingham County,51,029
 Virginia,VA,Campbell County,51,031
 Virginia,VA,Caroline County,51,033
 Virginia,VA,Carroll County,51,035
 Virginia,VA,Charles City County,51,036
 Virginia,VA,Charlotte County,51,037
 Virginia,VA,Chesterfield County,51,041
 Virginia,VA,Clarke County,51,043
 Virginia,VA,Craig County,51,045
 Virginia,VA,Culpeper County,51,047
 Virginia,VA,Cumberland County,51,049
 Virginia,VA,Dickenson County,51,051
 Virginia,VA,Dinwiddie County,51,053
 Virginia,VA,Essex County,51,057
 Virginia,VA,Fairfax County,51,059
 Virginia,VA,Fauquier County,51,061
 Virginia,VA,Floyd County,51,063
 Virginia,VA,Fluvanna County,51,065
 Virginia,VA,Franklin County,51,067
 Virginia,VA,Frederick County,51,069
 Virginia,VA,Giles County,51,071
 Virginia,VA,Gloucester County,51,073
 Virginia,VA,Goochland County,51,075
 Virginia,VA,Grayson County,51,077
 Virginia,VA,Greene County,51,079
 Virginia,VA,Greensville County,51,081
 Virginia,VA,Halifax County,51,083
 Virginia,VA,Hanover County,51,085
 Virginia,VA,Henrico County,51,087
 Virginia,VA,Henry County,51,089
 Virginia,VA,Highland County,51,091
 Virginia,VA,Isle of Wight County,51,093
 Virginia,VA,James City County,51,095
 Virginia,VA,King and Queen County,51,097
 Virginia,VA,King George County,51,099
 Virginia,VA,King William County,51,101
 Virginia,VA,Lancaster County,51,103
 Virginia,VA,Lee County,51,105
 Virginia,VA,Loudoun County,51,107
 Virginia,VA,Louisa County,51,109
 Virginia,VA,Lunenburg County,51,111
 Virginia,VA,Madison County,51,113
 Virginia,VA,Mathews County,51,115
 Virginia,VA,Mecklenburg County,51,117
 Virginia,VA,Middlesex County,51,119
 Virginia,VA,Montgomery County,51,121
 Virginia,VA,Nelson County,51,125
 Virginia,VA,New Kent County,51,127
 Virginia,VA,Northampton County,51,131
 Virginia,VA,Northumberland County,51,133
 Virginia,VA,Nottoway County,51,135
 Virginia,VA,Orange County,51,137
 Virginia,VA,Page County,51,139
 Virginia,VA,Patrick County,51,141
 Virginia,VA,Pittsylvania County,51,143
 Virginia,VA,Powhatan County,51,145
 Virginia,VA,Prince Edward County,51,147
 Virginia,VA,Prince George County,51,149
 Virginia,VA,Prince William County,51,153
 Virginia,VA,Pulaski County,51,155
 Virginia,VA,Rappahannock County,51,157
 Virginia,VA,Richmond County,51,159
 Virginia,VA,Roanoke County,51,161
 Virginia,VA,Rockbridge County,51,163
 Virginia,VA,Rockingham County,51,165
 Virginia,VA,Russell County,51,167
 Virginia,VA,Scott County,51,169
 Virginia,VA,Shenandoah County,51,171
 Virginia,VA,Smyth County,51,173
 Virginia,VA,Southampton County,51,175
 Virginia,VA,Spotsylvania County,51,177
 Virginia,VA,Stafford County,51,179
 Virginia,VA,Surry County,51,181
 Virginia,VA,Sussex County,51,183
 Virginia,VA,Tazewell County,51,185
 Virginia,VA,Warren County,51,187
 Virginia,VA,Washington County,51,191
 Virginia,VA,Westmoreland County,51,193
 Virginia,VA,Wise County,51,195
 Virginia,VA,Wythe County,51,197
 Virginia,VA,York County,51,199
 Virginia,VA,Alexandria city,51,510
 Virginia,VA,Bristol city,51,520
 Virginia,VA,Buena Vista city,51,530
 Virginia,VA,Charlottesville city,51,540
 Virginia,VA,Chesapeake city,51,550
 Virginia,VA,Colonial Heights city,51,570
 Virginia,VA,Covington city,51,580
 Virginia,VA,Danville city,51,590
 Virginia,VA,Emporia city,51,595
 Virginia,VA,Fairfax city,51,600
 Virginia,VA,Falls Church city,51,610
 Virginia,VA,Franklin city,51,620
 Virginia,VA,Fredericksburg city,51,630
 Virginia,VA,Galax city,51,640
 Virginia,VA,Hampton city,51,650
 Virginia,VA,Harrisonburg city,51,660
 Virginia,VA,Hopewell city,51,670
 Virginia,VA,Lexington city,51,678
 Virginia,VA,Lynchburg city,51,680
 Virginia,VA,Manassas city,51,683
 Virginia,VA,Manassas Park city,51,685
 Virginia,VA,Martinsville city,51,690
 Virginia,VA,Newport News city,51,700
 Virginia,VA,Norfolk city,51,710
 Virginia,VA,Norton city,51,720
 Virginia,VA,Petersburg city,51,730
 Virginia,VA,Poquoson city,51,735
 Virginia,VA,Portsmouth city,51,740
 Virginia,VA,Radford city,51,750
 Virginia,VA,Richmond city,51,760
 Virginia,VA,Roanoke city,51,770
 Virginia,VA,Salem city,51,775
 Virginia,VA,Staunton city,51,790
 Virginia,VA,Suffolk city,51,800
 Virginia,VA,Virginia Beach city,51,810
 Virginia,VA,Waynesboro city,51,820
 Virginia,VA,Williamsburg city,51,830
 Virginia,VA,Winchester city,51,840
 Virginia,VA,Accomack County,51,001
 Virginia,VA,Albemarle County,51,003
 Virginia,VA,Alleghany County,51,005
 Virginia,VA,Amelia County,51,007
 Virginia,VA,Amherst County,51,009
 Virginia,VA,Appomattox County,51,011
 Virginia,VA,Arlington County,51,013
 Virginia,VA,Augusta County,51,015
 Virginia,VA,Bath County,51,017
 Virginia,VA,Bedford County,51,019
 Virginia,VA,Bland County,51,021
 Virginia,VA,Botetourt County,51,023
 Virginia,VA,Brunswick County,51,025
 Virginia,VA,Buchanan County,51,027
 Virginia,VA,Buckingham County,51,029
 Virginia,VA,Campbell County,51,031
 Virginia,VA,Caroline County,51,033
 Virginia,VA,Carroll County,51,035
 Virginia,VA,Charles City County,51,036
 Virginia,VA,Charlotte County,51,037
 Virginia,VA,Chesterfield County,51,041
 Virginia,VA,Clarke County,51,043
 Virginia,VA,Craig County,51,045
 Virginia,VA,Culpeper County,51,047
 Virginia,VA,Cumberland County,51,049
 Virginia,VA,Dickenson County,51,051
 Virginia,VA,Dinwiddie County,51,053
 Virginia,VA,Essex County,51,057
 Virginia,VA,Fairfax County,51,059
 Virginia,VA,Fauquier County,51,061
 Virginia,VA,Floyd County,51,063
 Virginia,VA,Fluvanna County,51,065
 Virginia,VA,Franklin County,51,067
 Virginia,VA,Frederick County,51,069
 Virginia,VA,Giles County,51,071
 Virginia,VA,Gloucester County,51,073
 Virginia,VA,Goochland County,51,075
 Virginia,VA,Grayson County,51,077
 Virginia,VA,Greene County,51,079
 Virginia,VA,Greensville County,51,081
 Virginia,VA,Halifax County,51,083
 Virginia,VA,Hanover County,51,085
 Virginia,VA,Henrico County,51,087
 Virginia,VA,Henry County,51,089
 Virginia,VA,Highland County,51,091
 Virginia,VA,Isle of Wight County,51,093
 Virginia,VA,James City County,51,095
 Virginia,VA,King and Queen County,51,097
 Virginia,VA,King George County,51,099
 Virginia,VA,King William County,51,101
 Virginia,VA,Lancaster County,51,103
 Virginia,VA,Lee County,51,105
 Virginia,VA,Loudoun County,51,107
 Virginia,VA,Louisa County,51,109
 Virginia,VA,Lunenburg County,51,111
 Virginia,VA,Madison County,51,113
 Virginia,VA,Mathews County,51,115
 Virginia,VA,Mecklenburg County,51,117
 Virginia,VA,Middlesex County,51,119
 Virginia,VA,Montgomery County,51,121
 Virginia,VA,Nelson County,51,125
 Virginia,VA,New Kent County,51,127
 Virginia,VA,Northampton County,51,131
 Virginia,VA,Northumberland County,51,133
 Virginia,VA,Nottoway County,51,135
 Virginia,VA,Orange County,51,137
 Virginia,VA,Page County,51,139
 Virginia,VA,Patrick County,51,141
 Virginia,VA,Pittsylvania County,51,143
 Virginia,VA,Powhatan County,51,145
 Virginia,VA,Prince Edward County,51,147
 Virginia,VA,Prince George County,51,149
 Virginia,VA,Prince William County,51,153
 Virginia,VA,Pulaski County,51,155
 Virginia,VA,Rappahannock County,51,157
 Virginia,VA,Richmond County,51,159
 Virginia,VA,Roanoke County,51,161
 Virginia,VA,Rockbridge County,51,163
 Virginia,VA,Rockingham County,51,165
 Virginia,VA,Russell County,51,167
 Virginia,VA,Scott County,51,169
 Virginia,VA,Shenandoah County,51,171
 Virginia,VA,Smyth County,51,173
 Virginia,VA,Southampton County,51,175
 Virginia,VA,Spotsylvania County,51,177
 Virginia,VA,Stafford County,51,179
 Virginia,VA,Surry County,51,181
 Virginia,VA,Sussex County,51,183
 Virginia,VA,Tazewell County,51,185
 Virginia,VA,Warren County,51,187
 Virginia,VA,Washington County,51,191
 Virginia,VA,Westmoreland County,51,193
 Virginia,VA,Wise County,51,195
 Virginia,VA,Wythe County,51,197
 Virginia,VA,York County,51,199
 Virginia,VA,Alexandria city,51,510
 Virginia,VA,Bristol city,51,520
 Virginia,VA,Buena Vista city,51,530
 Virginia,VA,Charlottesville city,51,540
 Virginia,VA,Chesapeake city,51,550
 Virginia,VA,Colonial Heights city,51,570
 Virginia,VA,Covington city,51,580
 Virginia,VA,Danville city,51,590
 Virginia,VA,Emporia city,51,595
 Virginia,VA,Fairfax city,51,600
 Virginia,VA,Falls Church city,51,610
 Virginia,VA,Franklin city,51,620
 Virginia,VA,Fredericksburg city,51,630
 Virginia,VA,Galax city,51,640
 Virginia,VA,Hampton city,51,650
 Virginia,VA,Harrisonburg city,51,660
 Virginia,VA,Hopewell city,51,670
 Virginia,VA,Lexington city,51,678
 Virginia,VA,Lynchburg city,51,680
 Virginia,VA,Manassas city,51,683
 Virginia,VA,Manassas Park city,51,685
 Virginia,VA,Martinsville city,51,690
 Virginia,VA,Newport News city,51,700
 Virginia,VA,Norfolk city,51,710
 Virginia,VA,Norton city,51,720
 Virginia,VA,Petersburg city,51,730
 Virginia,VA,Poquoson city,51,735
 Virginia,VA,Portsmouth city,51,740
 Virginia,VA,Radford city,51,750
 Virginia,VA,Richmond city,51,760
 Virginia,VA,Roanoke city,51,770
 Virginia,VA,Salem city,51,775
 Virginia,VA,Staunton city,51,790
 Virginia,VA,Suffolk city,51,800
 Virginia,VA,Virginia Beach city,51,810
 Virginia,VA,Waynesboro city,51,820
 Virginia,VA,Williamsburg city,51,830
 Virginia,VA,Winchester city,51,840
 Washington,WA,Adams County,53,001
 Washington,WA,Asotin County,53,003
 Washington,WA,Benton County,53,005
 Washington,WA,Chelan County,53,007
 Washington,WA,Clallam County,53,009
 Washington,WA,Clark County,53,011
 Washington,WA,Columbia County,53,013
 Washington,WA,Cowlitz County,53,015
 Washington,WA,Douglas County,53,017
 Washington,WA,Ferry County,53,019
 Washington,WA,Franklin County,53,021
 Washington,WA,Garfield County,53,023
 Washington,WA,Grant County,53,025
 Washington,WA,Grays Harbor County,53,027
 Washington,WA,Island County,53,029
 Washington,WA,King County,53,033
 Washington,WA,Kitsap County,53,035
 Washington,WA,Kittitas County,53,037
 Washington,WA,Lewis County,53,041
 Washington,WA,Lincoln County,53,043
 Washington,WA,Okanogan County,53,047
 Washington,WA,Pacific County,53,049
 Washington,WA,Pierce County,53,053
 Washington,WA,San Juan County,53,055
 Washington,WA,Skamania County,53,059
 Washington,WA,Snohomish County,53,061
 Washington,WA,Stevens County,53,065
 Washington,WA,Thurston County,53,067
 Washington,WA,Walla Walla County,53,071
 Washington,WA,Whatcom County,53,073
 Washington,WA,Yakima County,53,077
 Washington,WA,Jefferson County,53,031
 Washington,WA,Klickitat County,53,039
 Washington,WA,Mason County,53,045
 Washington,WA,Pend Oreille County,53,051
 Washington,WA,Skagit County,53,057
 Washington,WA,Spokane County,53,063
 Washington,WA,Wahkiakum County,53,069
 Washington,WA,Whitman County,53,075
 Washington,WA,Adams County,53,001
 Washington,WA,Asotin County,53,003
 Washington,WA,Benton County,53,005
 Washington,WA,Chelan County,53,007
 Washington,WA,Clallam County,53,009
 Washington,WA,Clark County,53,011
 Washington,WA,Columbia County,53,013
 Washington,WA,Cowlitz County,53,015
 Washington,WA,Douglas County,53,017
 Washington,WA,Ferry County,53,019
 Washington,WA,Franklin County,53,021
 Washington,WA,Garfield County,53,023
 Washington,WA,Grant County,53,025
